month,venue,cuisine,region,segment,revenue,orders,commission_rate,delivery_cost_order,ue_share,dd_share,sd_share,food_cost_ratio,labour_cost_ratio,demand_growth,net_profit,commission_ue,delivery_sd,profit_per_order,cost_to_revenue
2037-02-01,The Grill,Asian,Central,Fine Dining,104742.73679180234,2742,0.1909793371374174,5.777672611715568,0.1328327384027037,0.1756032484077346,0.6915640131895617,0.3429112621966614,0.22455264621567006,0.06658953348460898,26468.501239125933,0.025368308330296324,3.9956304582534345,9.652990969776052,0.6263688087227142
2029-08-01,Sky Lounge,Asian,North Shore,Quick Service,53768.67069696341,1458,0.29069552980570446,4.965425607963487,0.2443312200040286,0.29278378795058196,0.4628849920453894,0.3396403967890515,0.26529174158252206,-0.013079230319400184,8066.070693222234,0.07102599344714523,2.2984209930441515,5.532284426078349,0.7610690701755343
2028-07-01,Orbit Café,Bar,City Centre,Quick Service,104920.64344186001,2759,0.28106056674741087,7.1422679927621795,0.4064386655845327,0.11470890930934992,0.4788524251061174,0.3601808279102455,0.24857845323148142,0.0812292835263085,13692.994097523864,0.11423388169725016,3.4200923490919712,4.9630279440101,0.7552333139004404
2030-07-01,The Grill,Asian,East Auckland,Quick Service,184029.98033677976,5967,0.301175909238387,4.119778272927817,0.19941795868428042,0.17613630992598428,0.6244457313897354,0.26573088977985515,0.196149625163603,0.04143101103464099,58254.499123046895,0.060059885025201244,2.572577956801952,9.762778468752622,0.5749884132605121
2030-01-01,Sky Lounge,European,North Shore,Casual Dining,153974.03037293642,3271,0.31251165639829376,6.597246341981111,0.3757274977236055,0.2648826979523313,0.3593898043240632,0.24011544635685594,0.28467953395039813,0.01636334799146455,31167.230481568833,0.1174192226679901,2.3709830719222333,9.528349275930552,0.7249931336635761
2033-09-01,Harbour Bar,Asian,Central,Cocktail Bar,176396.75233035043,3667,0.29493609010770483,2.4132667436270796,0.23397410697308949,0.16206308863843594,0.6039628043884746,0.3237939884660573,0.2519447352453943,-0.02704076923915323,38660.54326492056,0.06900740829708489,1.457523350218453,10.542826088061238,0.6925443857223351
2030-06-01,Harbour Bar,Bar,City Centre,Cocktail Bar,183886.19217591605,5280,0.2737882072433555,6.069071017211774,0.4429924889615554,0.1198718433925474,0.4371356676458972,0.28954020950526677,0.28843206075861516,-0.05100445056742162,22449.26347816734,0.1212861193750562,2.6530074110992334,4.251754446622602,0.7320778867403399
2041-09-01,Elliott Stables,Asian,North Shore,Fine Dining,82092.05693909495,2326,0.23159413097308443,7.436460776075615,0.4092354427482976,0.26386884085447043,0.326895716397232,0.2573302263563993,0.28626397111495283,-0.04883142517126495,25271.041740389814,0.09477652672667743,2.430947172855154,10.864592321749704,0.6994811990865957
2028-06-01,The Grill,Modern NZ,Central,Casual Dining,206662.08031630653,4219,0.29156378589278864,6.656290189582992,0.20546212518191537,0.14747236721815227,0.6470655075999324,0.26605942557459344,0.27945826396531165,0.1797504045514438,55289.10061120545,0.05990531507561731,4.307055790254969,13.104788009292594,0.6484206063162185
2042-08-01,The Grill,European,Central,Cocktail Bar,121648.1805110652,4257,0.33311545354092476,5.1881559562053265,0.3695675897382493,0.18268082276505854,0.44775158749669214,0.2864449037442912,0.25819830035929,0.027200788982881016,19375.831870201404,0.12310867526968333,2.323005065571354,4.551522638055298,0.7286056845018762
2034-01-01,The Grill,Asian,Central,Cocktail Bar,156827.3886212288,3873,0.2740034848846199,5.447213353799384,0.21789979034164403,0.2941317666037864,0.4879684430545696,0.24983267192413844,0.23922581790460573,-0.07949827595293174,32202.086674808357,0.059705301909238506,2.6580682192395457,8.314507274672955,0.6293569208026898
2044-08-01,Orbit Café,Asian,North Shore,Casual Dining,45404.03520267985,1160,0.28629517894948064,3.9430925219032074,0.3122269940754373,0.09662082368896598,0.5911521822355967,0.2479678482979831,0.18238218627878014,0.1677614855627637,19580.152663937995,0.08938908314168575,2.3309677490799436,16.879441951670685,0.5474011937267277
2039-05-01,Harbour Bar,European,East Auckland,Casual Dining,218839.48722195617,4911,0.24994048675196812,5.737168700419572,0.33046826893765213,0.12535015918004644,0.5441815718823014,0.36824367567654215,0.2306356842650885,-0.07480521970024871,31450.256002847556,0.08259739999435708,3.122061481548263,6.404043168977307,0.7128068397358852
2051-02-01,Harbour Bar,Café,Central,Cocktail Bar,94156.86754372714,2950,0.30097932955889195,6.237174607497299,0.39035839317999677,0.05776740001745999,0.5518742068025433,0.2836943849095175,0.25949894791126255,0.02883239264417875,15608.070698121195,0.11748980746700177,3.442135789201536,5.2908714230919305,0.6780699336153972
2037-03-01,Sky Lounge,European,East Auckland,Casual Dining,55861.04364452716,1268,0.3396267827741818,7.490256646148197,0.10855779430870521,0.14795942747751317,0.7434827782137816,0.3775122976463019,0.2277114306317238,0.10654417235237056,13140.943301389689,0.03686913442612694,5.568876820812504,10.363519953777358,0.6923438470394503
2032-11-01,The Grill,Café,Central,Casual Dining,125195.85726888994,3380,0.2056622918508378,4.708546043502381,0.1770552619033049,0.10004585764621489,0.7228988804504802,0.375011381166256,0.2728710866927355,0.15779580353665806,27128.340683089333,0.03641359094728401,3.4038026633974097,8.026136296771991,0.7048717191799787
2041-09-01,Orbit Café,Café,Central,Cocktail Bar,67580.26000685731,1577,0.21238484472060198,2.3371723617539324,0.34917123370600256,0.22000873385197284,0.4308200324420246,0.2599599795257959,0.17425526689492077,0.10535043577234628,30647.49500172215,0.07415867825155038,1.0069006727134324,19.434048827978536,0.5551004454485946
2043-10-01,The Grill,Bar,East Auckland,Casual Dining,71657.17427757574,2474,0.2663100413863023,5.277218729020419,0.29723313293933806,0.0953303646914631,0.6074365023691989,0.3400894024054667,0.20952224524632243,0.04054269627400307,8674.692974000398,0.07915616793445542,3.2055752869933922,3.5063431584480185,0.6541552489525995
2037-03-01,The Grill,European,City Centre,Quick Service,155649.4922802868,3983,0.25702006356186535,2.6546328249019275,0.27346177737040006,0.21870318810146744,0.5078350345281326,0.3241126844777897,0.22577537441717543,0.1733549301358669,52856.91408319534,0.0702851634014809,1.3481155522935846,13.270628692742992,0.6763843296034677
2040-10-01,Elliott Stables,Asian,East Auckland,Casual Dining,113762.29352479082,2807,0.271451165521075,3.346207739558605,0.11932348484779316,0.11586885704732942,0.7648076581048774,0.3366905902347215,0.21620228846298403,-0.06977696041134969,24970.388791477177,0.032390499035969786,2.5592053048242325,8.895756605442529,0.6167361140267678
2038-02-01,Harbour Bar,Bar,East Auckland,Cocktail Bar,206324.17877712412,6225,0.1878518476358837,3.8082895121815548,0.2218965592115097,0.13880445853029993,0.6392989822581905,0.25346674000202646,0.1741162512168019,0.17659197265988208,102994.5999838207,0.041683678631927366,2.434635609282209,16.545317266477223,0.495341343845771
2033-03-01,The Grill,Bar,Central,Cocktail Bar,100852.38655641227,3217,0.24468423301287184,6.020664302316258,0.4027850811687269,0.13721516301159936,0.45999975581967373,0.2663984110088381,0.17995867822580197,0.1408418034441941,38561.54654709883,0.09855515865479728,2.769504108937705,11.986803402890528,0.5784866348086667
2033-05-01,The Grill,Café,Central,Fine Dining,172081.52246718272,5291,0.27327652193048974,3.010944681331753,0.11081249296261127,0.22918793754090233,0.6599995694964864,0.2507294126031234,0.2688902480712133,0.16152180445285336,60956.5800609695,0.030282452663269278,1.9872221934566925,11.520805152328387,0.6125337957772061
2051-03-01,The Grill,Café,Central,Quick Service,125692.40027710883,3466,0.27363061620879403,2.9116412076329388,0.23875268237768424,0.16662731578458578,0.59462000183773,0.32457878873039,0.2229699536961886,-0.013759169734640475,28384.967413111146,0.06533004360050822,1.7313201002335084,8.189546281913199,0.6584731211224403
2044-04-01,Elliott Stables,Bar,North Shore,Fine Dining,160491.47769762378,5293,0.2851734338829398,2.247303333743551,0.4308019006847704,0.14032472471317076,0.4288733746020588,0.3781227506188728,0.1663339154778546,-0.04296090120608986,34238.87392048856,0.12285325734157318,0.9638085644970535,6.468708467879947,0.7073268070434338
2026-11-01,Sky Lounge,European,East Auckland,Cocktail Bar,149946.68742529833,2955,0.2952345646404262,6.802819649946345,0.11780825709075514,0.26315567975986254,0.6190360631493824,0.33407783527211177,0.1621438636670945,0.09246197263690202,43455.2799023626,0.0347810694932365,4.211190694418045,14.705678477956887,0.6086954209790012
2052-11-01,Elliott Stables,Asian,City Centre,Cocktail Bar,127737.19523282468,3386,0.28264755253453705,5.8142798339583335,0.36239701286562287,0.1929876564103007,0.44461533072407644,0.33950661490307016,0.22155180225926246,0.05412345387639121,23928.99686792233,0.10243062873229544,2.5851179512977125,7.06703983104617,0.7180365346483757
2045-05-01,Sky Lounge,Café,North Shore,Cocktail Bar,211260.69155927649,4456,0.3064389048623096,2.2197055608969456,0.19016441566371275,0.10345770531949945,0.7063778790167877,0.37784190581605936,0.18136923437017768,0.056023669793538663,61479.57710113585,0.05827377527976917,1.5679509061481536,13.797032563091529,0.6491883813836812
2025-07-01,The Grill,Bar,Central,Fine Dining,104974.88748211728,2043,0.2799617015495347,2.1556076810096303,0.40331309125378534,0.27502281953592067,0.321664089210294,0.3349216175840515,0.2516663729798988,0.1604009864056366,13801.442530421875,0.11291221928461251,0.6933815814066767,6.755478477935328,0.7764960663707897
2045-11-01,The Grill,Bar,East Auckland,Fine Dining,76016.2127186227,2539,0.2660012260059527,5.072708630612809,0.36112379263577776,0.13566257400841014,0.5032136333558122,0.24562542016798583,0.26339205012860767,0.08122103572984816,23650.34748924091,0.09605937158103632,2.5526561409660578,9.314827683828637,0.6411632528869902
2041-09-01,Elliott Stables,European,North Shore,Fine Dining,163666.46065396996,3750,0.27699142862204973,3.553939207076911,0.40999680980042696,0.0597448443843301,0.5302583458152429,0.3613807841199237,0.18967857209942374,0.0008765971271933737,38323.73332018979,0.11356560207710306,1.8845059250725387,10.219662218717279,0.6811737680952681
2051-06-01,The Grill,European,North Shore,Fine Dining,193051.32322888402,3947,0.19619093868053317,5.281994927375608,0.1755736766509431,0.17365005599361322,0.6507762673554438,0.2910549606530315,0.23698300283463147,0.024017304668647765,56584.96523958501,0.03444596442974093,3.437396943027887,14.336195905646063,0.596552495404718
2038-09-01,Sky Lounge,Modern NZ,City Centre,Quick Service,52044.40448948666,1204,0.2237050465160832,4.390322966245309,0.2859524641865117,0.08098451361021945,0.6330630222032689,0.24061090701206014,0.18007780365310017,-0.045291082876118674,17410.80361950158,0.06396900930223222,2.7793511254596757,14.46080034842324,0.5027743643516491
2039-07-01,Harbour Bar,Asian,City Centre,Quick Service,123685.7204739691,3230,0.264383964905301,7.078219092706401,0.37274448025118023,0.10961661092893564,0.5176389088198842,0.31101278485851486,0.1994657447072703,-0.029998349528320777,28051.228280814325,0.0985476635853727,3.6639616075366117,8.684590799013723,0.6380070673680317
2033-06-01,Sky Lounge,Modern NZ,City Centre,Fine Dining,201185.3456952821,5247,0.31967795446427316,3.5829495822875232,0.18599491004824334,0.23677771817185278,0.5772273717799039,0.37118210012267694,0.2755434142435863,-0.04272898174551999,20324.71950365239,0.059458472384988914,2.0681765706037316,3.8735886227658454,0.7818766033591482
2033-08-01,Elliott Stables,European,City Centre,Cocktail Bar,176183.25831150182,6104,0.2886482490060789,5.735299526413915,0.18076120684352592,0.08268795334407965,0.7365508398123944,0.27602629620729763,0.2307327518927004,0.1306757487149522,41461.43633960186,0.0521764058436094,4.224339682755797,6.792502676867932,0.5828031868902723
2042-07-01,Harbour Bar,Modern NZ,East Auckland,Cocktail Bar,218566.35038708494,5353,0.1944652925555036,2.2972987139022956,0.10951374672415476,0.2517360560885089,0.6387501971873364,0.3088118442273976,0.275165530368746,0.1032671016727509,67302.9429065262,0.02129662279556208,1.4674000065033055,12.572939082108388,0.6542279231857262
2048-10-01,Elliott Stables,Asian,East Auckland,Fine Dining,137997.41702951764,2662,0.2747639920711047,7.257232938039089,0.4354803528914083,0.2842268220327384,0.2802928250758533,0.2643287642895347,0.1892822145433359,0.05788970457882149,41458.99888757266,0.11965432022897678,2.034150322436511,15.574379747397694,0.651360595337246
2050-09-01,The Grill,Bar,East Auckland,Cocktail Bar,160499.25079020148,3146,0.21547807802193583,7.394166073495937,0.3485059080191182,0.20163302510198616,0.44986106687889565,0.24807697403330162,0.20290316462232658,0.017335636743168403,52594.30878505647,0.07509538323924914,3.326347438502617,16.717834960284957,0.5695230186096021
2047-02-01,Harbour Bar,European,City Centre,Casual Dining,97934.04919913743,3381,0.2974426495661957,6.064910459590268,0.3224461239035647,0.22758979800570733,0.4499640780907279,0.25127629253983585,0.2212237779993862,0.09380851548433113,21451.69057345823,0.09590922943622611,2.728991843652348,6.344776862898027,0.636104212508501
2042-04-01,Sky Lounge,Bar,City Centre,Quick Service,210818.72994154866,4691,0.3123905364013996,4.558668593599652,0.36039815294324684,0.22839665247685437,0.4112051945798988,0.34178152683458973,0.22241040977529056,0.13135539040089783,42052.06155061611,0.11258497231601453,1.8745482060564185,8.964413035731424,0.7481258617054234
2039-01-01,The Grill,Café,North Shore,Cocktail Bar,109108.71049739385,3096,0.27495300361439573,3.2099639162999374,0.2860645215434038,0.2982019893176112,0.415733489138985,0.3609704259039009,0.28969423573388103,0.14912063607464432,9385.109359711558,0.07865429942587389,1.3344894989336138,3.031366072258255,0.8113104937103209
2034-03-01,Sky Lounge,Café,Central,Fine Dining,174239.37472016,3508,0.2746180175602736,6.468839871363806,0.26664683738164363,0.13538456555040573,0.5979685970679507,0.2600618374953487,0.1748778914662469,0.06222421933364673,59580.094265266824,0.07322602587046363,3.868163102536638,16.984063359540144,0.5453447958317705
2047-01-01,Harbour Bar,Modern NZ,North Shore,Fine Dining,115549.53572083934,3973,0.23417463091373025,6.049947534308623,0.2573362843932323,0.09071413781067562,0.6519495777960921,0.2803645994934656,0.27075545462820677,0.13317013167312225,24567.650210393393,0.060261629418495895,3.944260740681015,6.183652204981977,0.6326246332806404
2033-07-01,Orbit Café,Café,North Shore,Cocktail Bar,143318.31276102486,2840,0.2514000033858095,3.22074721758522,0.3241537242362744,0.17979180872858036,0.4960544670351452,0.2673041254702758,0.2722786651248431,0.05293954788730072,42741.184259068854,0.08149224737052214,1.597666044474163,15.049712767277766,0.6662746992887469
2032-01-01,Orbit Café,European,City Centre,Quick Service,170961.9436287706,3554,0.3182573366104553,4.481684117864962,0.17053724138733412,0.18331245245792704,0.6461503061547389,0.2437598087696999,0.23191582209991235,0.043377823188851625,54743.73106899841,0.05427472823682726,2.895841564847276,15.403413356499271,0.5882908919932301
2050-01-01,Harbour Bar,European,Central,Fine Dining,134063.47655648697,4350,0.29573125295474506,4.545394157992318,0.41082054325520434,0.09447812207403612,0.49470133467075955,0.3174803917841777,0.20472483187368998,0.14501228246174608,32915.84369395085,0.12149247399641062,2.248612556563473,7.566860619299045,0.6716378310720443
2041-09-01,Sky Lounge,Modern NZ,North Shore,Quick Service,203740.10720916398,6922,0.2631605855513349,6.5452580248499,0.38411332992674274,0.20327735474853487,0.4126093153247224,0.33798910381927066,0.2274993935574785,0.020457223428812635,38031.72639740334,0.10108348882159472,2.700634432256962,5.494326263710393,0.7200665739032948
2034-08-01,Sky Lounge,European,City Centre,Casual Dining,118377.67288736679,2465,0.23891718179973936,5.761145763837421,0.22234726400821186,0.053531183369205995,0.7241215526225822,0.33070284732390987,0.1980208016248533,0.02293729655058259,35193.23611991763,0.0531225816977246,4.171769815394965,14.277174896518309,0.5946357501154635
2049-12-01,Orbit Café,European,Central,Quick Service,158237.5646750819,4986,0.18806075812616868,5.537421489470303,0.30251325388438355,0.2819171006135554,0.41556964550206105,0.29432749662231467,0.26388396829719213,-0.000723050225921798,35865.78014668514,0.056890871868711314,2.3011842853746685,7.193297261669703,0.6681198804583347
2052-11-01,Orbit Café,Bar,East Auckland,Quick Service,104913.42582750946,2569,0.20288118421222162,5.574050824098031,0.1493595549825051,0.11614356945531541,0.7344968755621795,0.3177014344315867,0.2247762906323429,0.054862449356600354,28433.8523331192,0.03030224338826106,4.094122914524796,11.06806241071203,0.5963433133619195
2033-07-01,Orbit Café,Modern NZ,City Centre,Quick Service,116427.41694042728,2330,0.2108840303262993,3.4875854366036343,0.44032118677675924,0.059890052097547955,0.4997887611256928,0.25317390292907144,0.28035948325406856,0.0616610087592598,33526.583041943944,0.09285670650554219,1.7430560046801389,14.389091434310705,0.6390199482514651
2039-08-01,Elliott Stables,Bar,North Shore,Casual Dining,122008.76894087167,2932,0.23974136692138798,4.044411929062437,0.41601244067059917,0.07706236036871426,0.5069251989606866,0.26160252062117584,0.24094987476628568,0.0917198977807188,31522.537867894876,0.09973539118267226,2.05021432181895,10.751206639800435,0.620762822183118
2038-07-01,Orbit Café,Café,East Auckland,Cocktail Bar,67016.22820464992,1785,0.331062983532204,2.2511425699018837,0.42266412727472014,0.11006223706991043,0.46727363565536945,0.3704512467374177,0.22686151330490884,0.031930600628488334,14398.202209081668,0.13992844700760404,1.0518995730166247,8.066219724975724,0.7736787396285238
2045-01-01,Sky Lounge,European,Central,Fine Dining,61051.64383532617,1578,0.2608245431773998,6.328176246966681,0.21625706669620806,0.11847654215151131,0.6652663911522807,0.3466110846947856,0.2524390160170948,-0.023362304110264166,11241.891006112714,0.05640515062992294,4.209922974395107,7.124138787143671,0.6863568413257092
2052-07-01,Harbour Bar,Modern NZ,East Auckland,Casual Dining,161810.73655068263,5482,0.21757442612147698,4.381490183433977,0.1591971475839995,0.05820249987443217,0.7826003525415683,0.36918347341552343,0.22551128537593046,0.14537893622760772,39512.648814357,0.034637228025764764,3.4289557622128513,7.207706824946553,0.6419953623262337
2040-06-01,Orbit Café,Café,North Shore,Cocktail Bar,159715.60421003413,3116,0.19692002199384226,4.4103109639816545,0.17412025721320862,0.11983870304843229,0.7060410397383592,0.36833523982991145,0.2775858255545281,0.009960225481883744,31142.4137349952,0.03428776487999851,3.1138605385790927,9.99435614088421,0.7038074703044489
2047-12-01,Elliott Stables,Café,North Shore,Cocktail Bar,161009.19998676667,4541,0.23412888393647424,3.349459457134947,0.13150048686578145,0.09823543412337053,0.770264079010848,0.33091496639508367,0.18397797491528936,0.15996528915844543,63945.640003802495,0.0307880622269884,2.579968303934225,14.08184100502147,0.5686807560916811
2041-11-01,Elliott Stables,Modern NZ,Central,Casual Dining,48459.127934971046,1489,0.31051690168816914,3.151850048026859,0.14203872053548453,0.14465523185862966,0.7133060476058859,0.3699534107357031,0.28653532888696776,-0.026088133413121502,6000.0,0.04410542342043038,2.2482337004044606,4.029550033579584,0.7455120574528267
2050-08-01,Sky Lounge,Café,City Centre,Casual Dining,102145.69746756149,2930,0.24133484694568128,5.233020612629661,0.12495658696469589,0.1462919343389923,0.7287514786963118,0.2983385744315448,0.265584771740655,0.06561494382141993,22748.41903273189,0.030156378789979593,3.813571509502145,7.763965540181532,0.6293850665452677
2036-02-01,Sky Lounge,Bar,City Centre,Cocktail Bar,79616.72327035946,1557,0.30360092896358615,3.2790415836202165,0.44643807422170567,0.13475193515071976,0.41880999062757457,0.2405062742698917,0.271895337042433,0.05951992431765758,16757.592848733664,0.13553901405842425,1.37329537490341,10.762744283065937,0.6888514380621484
2035-07-01,Harbour Bar,Bar,Central,Fine Dining,181176.49894520215,5987,0.3084327961803006,2.3531486836100544,0.12592018917917575,0.13198097088267602,0.7420988399381483,0.2487599562184623,0.22277801820823923,0.13544844046101878,79866.34355576671,0.03883791604408561,1.7462689083090022,13.339960507059748,0.5510831503627217
2036-09-01,Harbour Bar,Bar,Central,Casual Dining,195610.32024432276,4007,0.19773132315179265,6.221290787894941,0.14638972833299477,0.07243281943531281,0.7811774522316924,0.25532822559811413,0.26883620141388764,-0.04389863944478427,57010.31339223737,0.028945834679114525,4.859932087280269,14.227679908219956,0.5674324989176757
2053-11-01,The Grill,European,City Centre,Cocktail Bar,88169.06601457577,1960,0.2773855604202854,4.0705818892350125,0.38953910845675777,0.056301236781540545,0.5541596547617017,0.25334948344560043,0.19988063086503666,0.15658366495853998,26935.907689509953,0.10805252390489609,2.25575225441771,13.742810045668344,0.576899788332536
2042-05-01,The Grill,Café,Central,Casual Dining,161873.6027983976,3378,0.33345537013937776,4.0912957114461745,0.30308407586003006,0.10052857503911665,0.5963873491008533,0.28923833471903687,0.25905326321334277,0.058171324764738255,33927.683943297874,0.10106501269925756,2.4399970037370737,10.043719343782675,0.6828784038308902
2028-07-01,Sky Lounge,European,North Shore,Quick Service,67638.49060519802,1315,0.24434209198456863,4.372250548336853,0.37104602159926636,0.23916235685415382,0.3897916215465798,0.3381779129953101,0.17825852059057296,0.07238843981773528,18654.54601485873,0.09066216114011619,1.7042666310441446,14.185966551223368,0.6655360253237032
2025-03-01,Sky Lounge,Café,Central,Cocktail Bar,93151.69198029983,1932,0.18815105424048356,6.482746528744516,0.32081920272042924,0.2977024413877805,0.3814783558917902,0.35069083292406933,0.19991674907512613,0.05264323625741944,22300.490176034626,0.06036247121244017,2.473027487448668,11.542696778485832,0.6669830814087123
2039-07-01,Elliott Stables,Café,East Auckland,Fine Dining,69264.53684084842,1368,0.3277284304412606,3.764602927668994,0.4087612746151318,0.28213154376433225,0.30910718162053596,0.3226298584082474,0.21794524623676526,-0.07063352422257071,6196.569354804824,0.13396269095478625,1.1636658008921812,4.529655961114638,0.7670003236156533
2048-03-01,The Grill,Modern NZ,City Centre,Quick Service,94616.13415486511,3048,0.32138660505159733,6.169199161918098,0.32346363471765915,0.17605483888444218,0.5004815263978987,0.26050106443797716,0.20190156335864484,0.04924357206971551,30857.39366032288,0.10395687941955847,3.087570213209407,10.123816817691234,0.6229411741881573
2038-05-01,Elliott Stables,Asian,East Auckland,Fine Dining,163078.89578612364,3462,0.26354263155344027,7.167496624287488,0.28274378251610277,0.18295596394448355,0.5343002535394137,0.34470622430074455,0.21031222503114386,-0.011477087703982466,33336.54016258547,0.07451504049966731,3.8295952635996966,9.629272144016602,0.6777501860278812
2040-10-01,Elliott Stables,European,North Shore,Quick Service,204307.20928241918,4971,0.2683604992550416,5.634775077586397,0.34946239281645486,0.12864539225896066,0.5218922149245845,0.2896722686792639,0.26661361682188073,0.009098926898236173,43823.40885683303,0.09378190220708528,2.940745245843412,8.815813489606324,0.6845911294017052
2047-12-01,Sky Lounge,Bar,East Auckland,Cocktail Bar,80441.42138673255,1960,0.21387857644417999,4.374245946473636,0.25658746312723835,0.24348485965941408,0.4999276772133476,0.24181906881405146,0.19336786597848177,0.08876641578865639,29888.63885697917,0.05487856134707726,2.186806615580466,15.249305539275086,0.5421416913092769
2039-06-01,Sky Lounge,Modern NZ,North Shore,Fine Dining,139863.83111637586,2821,0.311112120887142,6.112843477306656,0.22112233801665715,0.24118917198316214,0.5376884900001807,0.2792824068745849,0.2568865523800944,0.049401253663267544,34352.44719811923,0.06879383955588572,3.28680557892047,12.177400637404903,0.6799996736412601
2051-04-01,Elliott Stables,Modern NZ,North Shore,Cocktail Bar,167743.44271760067,3268,0.2597760061427402,4.51843553363262,0.26367835835757436,0.26106808939561116,0.4752535522468145,0.2862840775797369,0.16958256898451474,-0.055763264706460286,49909.103199509984,0.06849731084040489,2.1474025379571335,15.272063402542834,0.5921831829991643
2043-02-01,Orbit Café,Bar,East Auckland,Fine Dining,211761.431984974,4715,0.18542044722280904,4.279349991094774,0.15939993678449624,0.2738761442992211,0.5667239189162827,0.2783943749305344,0.2595460839769579,-0.06100926856194268,55521.987253739804,0.02955600756586878,2.42520999736759,11.775607052754996,0.6182787036329812
2045-12-01,Sky Lounge,European,Central,Fine Dining,151760.58450525542,3833,0.28928239303183967,4.889057399649758,0.378800105430942,0.15858731205632393,0.46261258251273407,0.353661821446262,0.2629630215678705,-0.03172899913948371,21083.00457474298,0.10958020097977607,2.261739469704967,5.500392531892246,0.7720815611300491
2047-06-01,Orbit Café,Modern NZ,City Centre,Quick Service,89643.71292979163,2301,0.332079403168433,3.747472841451116,0.19124632346758064,0.24171889202679941,0.56703478450562,0.3463896956631726,0.21222084081532266,-0.030369861891221844,11800.841581144727,0.06350896495527125,2.124947455092897,5.128570874030737,0.7023893668325609
2042-10-01,The Grill,Modern NZ,Central,Quick Service,154458.67745993886,4144,0.31266407845532007,2.5733761895400065,0.1537360412179666,0.25159968219896967,0.5946642765830638,0.3373772842577698,0.25392211701177114,0.07815819681255488,39542.98157268801,0.04806773765278463,1.530294890128889,9.542225282984559,0.7180333216967179
2025-07-01,Elliott Stables,Modern NZ,East Auckland,Cocktail Bar,101085.95329365283,2756,0.22435170243368638,4.281686030393908,0.1862232846241294,0.12711490562443759,0.6866618097514331,0.25946071099171714,0.2789679924868629,-0.033768239348158875,26845.259342447185,0.041779510938216365,2.9400702784177106,9.740660138768936,0.6087266598983363
2036-10-01,Sky Lounge,Bar,North Shore,Fine Dining,215822.46837104886,5771,0.1885320135893345,2.6812128462111606,0.39472455312028387,0.2823105610015375,0.3229648858781786,0.35309674735887947,0.2640926865620885,0.14924705005144034,52854.75911766586,0.07441821481291734,0.865937600891694,9.158682917634009,0.7448322272570399
2028-03-01,Elliott Stables,Modern NZ,East Auckland,Quick Service,114943.32365363646,3812,0.3304562260061089,4.257428104554957,0.21557045345920597,0.07358537565991387,0.7108441708808801,0.3348046346328653,0.21075804635160478,-0.025462228240512585,20419.8182481547,0.07123659848855475,3.0263679510673254,5.356720421866396,0.6411160250028417
2039-04-01,Elliott Stables,Bar,Central,Fine Dining,164949.8511331775,5524,0.3299300359807522,5.063135466673977,0.3401174543270651,0.2985672947908207,0.3613152508821142,0.2672772761073949,0.22294775685640839,-0.05630582418914051,26988.252484529912,0.11221496394381043,1.8293880613914382,4.8856358588939015,0.700946315220625
2028-04-01,Harbour Bar,Bar,North Shore,Cocktail Bar,49064.826910682736,1050,0.26518645115405914,7.118911496631057,0.3997433707295087,0.24252267953971735,0.35773394973077394,0.3307331502394123,0.2613164808221547,0.14769396425350817,6000.0,0.10600652585611982,2.546676327473643,5.714285714285714,0.7623698856291976
2039-04-01,Harbour Bar,Bar,City Centre,Fine Dining,115010.7530735822,2971,0.28277078586744564,2.1992228207491697,0.12721063342376474,0.07331772633108181,0.7994716402451535,0.30769162974051534,0.19803729668038605,-0.003214830220049425,41229.92358800046,0.035971450783933503,1.758216275768912,13.877456609895814,0.5624324882974893
2034-04-01,The Grill,European,Central,Cocktail Bar,198143.83233143954,3936,0.25401600971372934,5.418021235760693,0.36775854181231504,0.21405741202625017,0.4181840461614348,0.3015090086598715,0.26450475624015357,0.030609883756771317,41588.3973319014,0.09341655732930396,2.2657300425589835,10.566157858714785,0.7138043318818847
2024-08-01,Harbour Bar,Bar,City Centre,Casual Dining,151789.80277581804,3555,0.2471624587358014,4.517543526575425,0.20768291323266053,0.05854485273206504,0.7337722340352745,0.25569724288613443,0.20264924853292235,0.169346859843235,63951.793754231316,0.05133141947199848,3.3148480058468417,17.989252814129767,0.5241480006386379
2027-09-01,Sky Lounge,European,East Auckland,Casual Dining,122690.00511929586,4254,0.19911174974859205,2.1114362051227653,0.17581782746441493,0.2425467373610457,0.5816354351745394,0.31256259861832314,0.26477877571011993,0.16553599698102123,34034.4624586554,0.03500739526343572,1.2280861160098577,8.00057885722976,0.6606426748636487
2039-02-01,The Grill,European,Central,Quick Service,208789.06240125204,6570,0.19548046373777536,3.372514967662962,0.34111550835854026,0.24980573041476384,0.40907876122669595,0.2539904532561309,0.17128405763559404,0.10587839120887864,83296.85162177228,0.06668141776207444,1.379624245190055,12.678364021578734,0.5407880686796311
2026-05-01,Elliott Stables,Café,North Shore,Cocktail Bar,194447.2658257651,5903,0.21723714346819,2.6516688879514083,0.4184288179566318,0.2006025632728619,0.3809686187705063,0.2629954742155973,0.16577164859837673,-0.062075872549535775,66226.21168978009,0.09089828115766997,1.0102026336795724,11.219077026898201,0.5632437317894374
